ASASSN-15so,32.8023326408317,0.0780570310674392,0.003898899250960066,0.01887952740916011,0.0018755945250211686,0.006116697652879632,0.003371636244690144,0.001998736547130134,0.0009756476525057962
SN2011by,31.635850378703516,0.08673036720876115,0.005764199810540899,0.019364688475730252,0.004128463309841056,-0.0011035389670123658,-0.004727743707581099,-0.0018203644226276107,-0.0011846219979543898
SN1998aq,31.722716030798516,0.06960585805938119,0.0024586279165405033,0.014567856779631997,-0.00023699942668318436,0.008992343692973472,0.010020585108444125,0.0014274688666801056,0.0002378772810780917
SN2007sr,31.603763916499652,0.11417861478779019,0.006505160677111193,0.020681068783539692,0.002306076161905951,-0.002909951665038266,-0.0062503413568840375,-0.0028177942583547484,0.0016497846686673744
SN2012cg,30.842851961812634,0.12737841716399043,0.006616238446308616,0.019768634852388695,0.0016138787071771445,-0.002373940411294256,-0.0035861370276257694,-0.0022220759231625187,-0.008332317475892869
SN1981B,30.835119444099007,0.04743339597899858,0.0036312011570129744,0.016061493243177336,0.0002007494928827896,0.006079374075390332,0.0033925189750859197,0.0007810859984704261,0.0002056506972725325
SN1990N,31.81335042857843,0.08192025286132378,0.004327421291012822,0.017239327205449337,0.0023800559941176726,0.003593926150062623,0.0017199942678028453,0.0020446175720516633,-0.0024985725160137392
SN1997bp,32.597522677788696,0.2057266325902668,0.0031453094149751946,0.016104052958996255,0.0031442852768802224,0.002807058710087615,0.0002679282174850051,0.004875896288043503,-0.002890714047446733
SN1999cp,33.11630538666305,0.005263265565144542,0.004541110377063146,0.02753328708722452,-0.06901213192328713,-0.003527417759073388,-0.0017157056397449724,-0.00023207045946677785,-5.7462500873561105e-05
SN2002cr,33.11630538666305,0.005263265584666127,0.004541110377062947,0.027533287086914725,-0.06901213192193409,-0.003527417758907809,-0.0017157056395982007,-0.00023207045947097103,-5.746250077588842e-05
SN2007af,31.77168720366414,0.04898324658380184,0.003524182991072583,0.017631866240141958,0.0008672429558174329,0.006105309809517244,0.004819559116917408,0.0019357635186576004,-0.0005383409448585517
SN2013aa,30.547129438363395,0.014813299434299827,0.008109291688610834,0.026977677956029854,0.00748708752354353,-0.036756229508192316,0.018379289750947558,0.0017767238649953685,0.002650245907917441
SN2017cbv,30.547129438363395,0.014813299434378509,0.008109291688607072,0.02697767795602797,0.007487087523544686,-0.03675622950817192,0.018379289750929735,0.0017767238649929761,0.002650245907913147
SN2009Y,33.093356225409785,0.20353242115754686,0.009241742966171616,0.026179976559171637,0.006364956174841483,-0.008135648256795953,-0.01640809439954447,0.0003281446740393789,0.01105447413827464
SN2017erp,32.22307650414856,0.09873275468056343,0.00461455519738103,0.018588949642991025,0.0016174780873320026,0.0023844035654743446,-0.001579766110697539,-0.0004004818195346471,0.005201597596390621
SN2005cf,32.36693183820305,0.11986996827149829,0.0010128298636821029,0.011891340311789896,-0.0008955121586574477,0.00833514289047204,0.007407492881492176,0.0035469856200182155,-0.0015867436339759874
SN2013dy,31.625274261691807,0.12433606760865647,0.0020803372989522716,0.015478071732546549,0.001469825593463508,0.009684448809275726,0.008938737175042625,0.002749350286600887,0.0029815225020881735
SN2006bh,33.246126106471,0.1139887185870692,0.009050512061595305,0.027161511294310853,0.007420740307022748,-0.009458104327437976,-0.011900606961936842,-0.001068016179528301,-0.0026197997592890465
SN1998dh,32.50245257032804,0.11909146144740582,0.0030460436993604437,0.0178913195472199,0.0004240431793360557,0.0074511030857539184,0.007397080493027984,0.003999685768519481,0.0005417255653093668
SN2002dp,33.19033608272062,0.15290949331934434,0.005894930318163132,0.019997193738890057,0.005294789666260863,0.0017352765986060163,-0.00194989086081262,0.003932779464771745,-0.0012475609327178715
SN1999dq,33.711590312924656,0.1496442005261074,0.006371043630087767,0.020579044388521938,0.002806524813742431,-0.00031238372450138223,-0.0028428091281265905,-0.0005472744871411942,-0.0007110457073425457
SN2003du,32.848169439545494,0.065011845267825,0.0027688449546913662,0.015566466720250804,-0.000302190738648785,0.008691315973202562,0.006643004031118574,0.001777520368010002,0.0032458402773040003
